episode,reward,length,chains_broken,chain_progressed,chains_completed,Value,Step,Wall time
2977,-0.10200000000000001,2,1,0,0,,,
2978,8.972000000000001,29,0,1,1,,,
2979,7.967000000000002,34,0,1,1,,,
2980,9.985,16,0,1,1,,,
2981,9.986,15,0,1,1,,,
2982,9.99,11,0,1,1,,,
2983,9.981,20,0,1,1,,,
2984,9.974,27,0,1,1,,,
2985,-0.11000000000000001,10,1,0,0,,,
2986,9.981,20,0,1,1,,,
2987,9.994,7,0,1,1,,,
2988,9.993,8,0,1,1,,,
2989,-3.120999999999998,21,1,0,0,,,
2990,9.984,17,0,1,1,,,
2991,-0.10700000000000001,7,1,0,0,,,
2992,9.982,19,0,1,1,,,
2993,9.979,22,0,1,1,,,
2994,9.985,16,0,1,1,,,
2995,9.988,13,0,1,1,,,
2996,9.985,16,0,1,1,,,
2997,-0.101,1,1,0,0,,,
2998,-0.10200000000000001,2,1,0,0,,,
2999,-0.13100000000000003,31,1,0,0,,,
3000,9.985,16,0,1,1,,,
3001,9.966,35,0,1,1,,,
3002,9.99,11,0,1,1,,,
3003,9.989,12,0,1,1,,,
3004,-0.10200000000000001,2,1,0,0,,,
3005,-0.10200000000000001,2,1,0,0,,,
3006,-0.18600000000000005,86,1,0,0,,,
3007,9.975,26,0,1,1,,,
3008,-0.101,1,1,0,0,,,
3009,-0.10500000000000001,5,1,0,0,,,
3010,9.985,16,0,1,1,,,
3011,8.978000000000002,23,0,1,1,,,
3012,9.985,16,0,1,1,,,
3013,-0.10900000000000001,9,1,0,0,,,
3014,-0.11100000000000002,11,1,0,0,,,
3015,7.9730000000000025,28,0,1,1,,,
3016,9.993,8,0,1,1,,,
3017,-0.14600000000000005,46,1,0,0,,,
3018,9.984,17,0,1,1,,,
3019,9.989,12,0,1,1,,,
3020,9.989,12,0,1,1,,,
3021,-0.10200000000000001,2,1,0,0,,,
3022,-0.101,1,1,0,0,,,
3023,9.979,22,0,1,1,,,
3024,-0.10400000000000001,4,1,0,0,,,
3025,9.971,30,0,1,1,,,
3026,9.977,24,0,1,1,,,
3027,9.986,15,0,1,1,,,
3028,-0.10200000000000001,2,1,0,0,,,
3029,8.985000000000001,16,0,1,1,,,
3030,9.991,10,0,1,1,,,
3031,-0.12200000000000003,22,1,0,0,,,
3032,9.99,11,0,1,1,,,
3033,-0.12800000000000003,28,1,0,0,,,
3034,9.983,18,0,1,1,,,
3035,-0.10200000000000001,2,1,0,0,,,
3036,9.987,14,0,1,1,,,
3037,9.989,12,0,1,1,,,
3038,9.99,11,0,1,1,,,
3039,-0.11100000000000002,11,1,0,0,,,
3040,9.958,43,0,1,1,,,
3041,9.978,23,0,1,1,,,
3042,-0.12700000000000003,27,1,0,0,,,
3043,-1.389999999999998,290,1,0,0,,,
3044,-0.13200000000000003,32,1,0,0,,,
3045,9.99,11,0,1,1,,,
3046,9.987,14,0,1,1,,,
3047,-0.2280000000000001,128,1,0,0,,,
3048,9.983,18,0,1,1,,,
3049,8.951,50,0,1,1,,,
3050,9.987,14,0,1,1,,,
3051,8.99,11,0,1,1,,,
3052,9.983,18,0,1,1,,,
3053,9.985,16,0,1,1,,,
3054,-0.10500000000000001,5,1,0,0,,,
3055,-0.11000000000000001,10,1,0,0,,,
3056,-0.10400000000000001,4,1,0,0,,,
3057,9.884,117,0,1,1,,,
3058,-0.12400000000000003,24,1,0,0,,,
3059,9.986,15,0,1,1,,,
3060,9.991,10,0,1,1,,,
3061,-0.10700000000000001,7,1,0,0,,,
3062,9.99,11,0,1,1,,,
3063,-0.10800000000000001,8,1,0,0,,,
3064,9.992,9,0,1,1,,,
3065,9.99,11,0,1,1,,,
3066,9.977,24,0,1,1,,,
3067,-0.10500000000000001,5,1,0,0,,,
3068,9.988,13,0,1,1,,,
3069,-0.11000000000000001,10,1,0,0,,,
3070,-0.101,1,1,0,0,,,
3071,9.987,14,0,1,1,,,
3072,9.989,12,0,1,1,,,
3073,9.987,14,0,1,1,,,
3074,9.979,22,0,1,1,,,
3075,9.987,14,0,1,1,,,
3076,-0.29600000000000015,196,1,0,0,,,
3077,-0.10500000000000001,5,1,0,0,,,
3078,-0.10900000000000001,9,1,0,0,,,
3079,9.984,17,0,1,1,,,
3080,9.991,10,0,1,1,,,
3081,9.982,19,0,1,1,,,
3082,9.987,14,0,1,1,,,
3083,-0.10500000000000001,5,1,0,0,,,
3084,9.992,9,0,1,1,,,
3085,9.978,23,0,1,1,,,
3086,9.983,18,0,1,1,,,
3087,-0.2280000000000001,128,1,0,0,,,
3088,-0.11700000000000002,17,1,0,0,,,
3089,-0.21400000000000008,114,1,0,0,,,
3090,9.891,110,0,1,1,,,
3091,9.975,26,0,1,1,,,
3092,-0.10300000000000001,3,1,0,0,,,
3093,9.856,145,0,1,1,,,
3094,9.983,18,0,1,1,,,
3095,-0.10200000000000001,2,1,0,0,,,
3096,9.985,16,0,1,1,,,
3097,-0.101,1,1,0,0,,,
3098,9.988,13,0,1,1,,,
3099,9.975,26,0,1,1,,,
3100,9.98,21,0,1,1,,,
3101,-0.17500000000000004,75,1,0,0,,,
3102,-0.101,1,1,0,0,,,
3103,9.989,12,0,1,1,,,
3104,9.982,19,0,1,1,,,
3105,-0.10600000000000001,6,1,0,0,,,
3106,9.987,14,0,1,1,,,
3107,9.985,16,0,1,1,,,
3108,-0.10400000000000001,4,1,0,0,,,
3109,-0.18300000000000005,83,1,0,0,,,
3110,9.98,21,0,1,1,,,
3111,7.988000000000001,13,0,1,1,,,
3112,9.989,12,0,1,1,,,
3113,-0.10300000000000001,3,1,0,0,,,
3114,9.991,10,0,1,1,,,
3115,9.993,8,0,1,1,,,
3116,9.992,9,0,1,1,,,
3117,9.986,15,0,1,1,,,
3118,9.986,15,0,1,1,,,
3119,-0.10300000000000001,3,1,0,0,,,
3120,9.985,16,0,1,1,,,
3121,9.957,44,0,1,1,,,
3122,-0.101,1,1,0,0,,,
3123,9.986,15,0,1,1,,,
3124,9.868,133,0,1,1,,,
3125,9.988,13,0,1,1,,,
3126,8.984000000000002,17,0,1,1,,,
3127,9.987,14,0,1,1,,,
3128,-0.10200000000000001,2,1,0,0,,,
3129,9.97,31,0,1,1,,,
3130,9.946,55,0,1,1,,,
3131,-0.10700000000000001,7,1,0,0,,,
3132,9.987,14,0,1,1,,,
3133,8.962,39,0,1,1,,,
3134,9.864,137,0,1,1,,,
3135,-0.15400000000000005,54,1,0,0,,,
3136,9.953,48,0,1,1,,,
3137,8.905,96,0,1,1,,,
3138,-0.11100000000000002,11,1,0,0,,,
3139,9.987,14,0,1,1,,,
3140,9.988,13,0,1,1,,,
3141,9.988,13,0,1,1,,,
3142,9.966,35,0,1,1,,,
3143,9.984,17,0,1,1,,,
3144,-0.11700000000000002,17,1,0,0,,,
3145,-0.101,1,1,0,0,,,
3146,9.989,12,0,1,1,,,
3147,-0.12600000000000003,26,1,0,0,,,
3148,-0.10500000000000001,5,1,0,0,,,
3149,-0.11800000000000002,18,1,0,0,,,
3150,-0.11000000000000001,10,1,0,0,,,
3151,-0.101,1,1,0,0,,,
3152,-0.17300000000000004,73,1,0,0,,,
3153,9.966,35,0,1,1,,,
3154,9.979,22,0,1,1,,,
3155,9.987,14,0,1,1,,,
3156,-0.10700000000000001,7,1,0,0,,,
3157,9.989,12,0,1,1,,,
3158,-0.10200000000000001,2,1,0,0,,,
3159,9.978,23,0,1,1,,,
3160,9.977,24,0,1,1,,,
3161,-0.11100000000000002,11,1,0,0,,,
3162,9.989,12,0,1,1,,,
3163,-1.2990000000000002,300,0,0,0,,,
3164,9.993,8,0,1,1,,,
3165,9.99,11,0,1,1,,,
3166,9.973,28,0,1,1,,,
3167,9.989,12,0,1,1,,,
3168,-0.10500000000000001,5,1,0,0,,,
3169,9.991,10,0,1,1,,,
3170,9.991,10,0,1,1,,,
3171,9.976,25,0,1,1,,,
3172,9.985,16,0,1,1,,,
3173,-0.10400000000000001,4,1,0,0,,,
3174,8.986,15,0,1,1,,,
3175,-0.11300000000000002,13,1,0,0,,,
3176,9.986,15,0,1,1,,,
3177,9.985,16,0,1,1,,,
3178,9.993,8,0,1,1,,,
3179,-0.10200000000000001,2,1,0,0,,,
3180,8.966000000000001,35,0,1,1,,,
3181,9.986,15,0,1,1,,,
3182,9.984,17,0,1,1,,,
3183,9.986,15,0,1,1,,,
3184,9.976,25,0,1,1,,,
3185,-0.11200000000000002,12,1,0,0,,,
3186,-0.10500000000000001,5,1,0,0,,,
3187,-0.10800000000000001,8,1,0,0,,,
3188,-0.10200000000000001,2,1,0,0,,,
3189,-0.101,1,1,0,0,,,
3190,-0.10300000000000001,3,1,0,0,,,
3191,9.981,20,0,1,1,,,
3192,9.975,26,0,1,1,,,
3193,9.991,10,0,1,1,,,
3194,-0.10200000000000001,2,1,0,0,,,
3195,9.99,11,0,1,1,,,
3196,8.984,17,0,1,1,,,
3197,9.98,21,0,1,1,,,
3198,9.983,18,0,1,1,,,
3199,-0.10300000000000001,3,1,0,0,,,
3200,9.982,19,0,1,1,,,
3201,-0.10500000000000001,5,1,0,0,,,
3202,-0.12400000000000003,24,1,0,0,,,
3203,9.989,12,0,1,1,,,
3204,9.983,18,0,1,1,,,
3205,9.983,18,0,1,1,,,
3206,-0.13500000000000004,35,1,0,0,,,
3207,9.969,32,0,1,1,,,
3208,8.986,15,0,1,1,,,
3209,9.992,9,0,1,1,,,
3210,9.985,16,0,1,1,,,
3211,-0.11300000000000002,13,1,0,0,,,
3212,9.979,22,0,1,1,,,
3213,9.99,11,0,1,1,,,
3214,9.986,15,0,1,1,,,
3215,-0.14000000000000004,40,1,0,0,,,
3216,8.980000000000002,21,0,1,1,,,
3217,9.99,11,0,1,1,,,
3218,-0.11200000000000002,12,1,0,0,,,
3219,8.988000000000001,13,0,1,1,,,
3220,-0.12700000000000003,27,1,0,0,,,
3221,-0.10200000000000001,2,1,0,0,,,
3222,-1.3629999999999924,263,1,0,0,,,
3223,-0.10300000000000001,3,1,0,0,,,
3224,9.981,20,0,1,1,,,
3225,9.985,16,0,1,1,,,
3226,8.941,60,0,1,1,,,
3227,9.976,25,0,1,1,,,
3228,9.963,38,0,1,1,,,
3229,7.985000000000001,16,0,1,1,,,
3230,9.975,26,0,1,1,,,
3231,9.987,14,0,1,1,,,
3232,-0.10800000000000001,8,1,0,0,,,
3233,5.766000000000006,235,0,1,1,,,
3234,-0.10200000000000001,2,1,0,0,,,
3235,9.976,25,0,1,1,,,
3236,8.984000000000002,17,0,1,1,,,
3237,9.99,11,0,1,1,,,
3238,-0.10500000000000001,5,1,0,0,,,
3239,9.983,18,0,1,1,,,
3240,9.975,26,0,1,1,,,
3241,9.986,15,0,1,1,,,
3242,9.988,13,0,1,1,,,
3243,9.98,21,0,1,1,,,
3244,-0.10500000000000001,5,1,0,0,,,
3245,9.891,110,0,1,1,,,
3246,9.981,20,0,1,1,,,
3247,8.985000000000001,16,0,1,1,,,
3248,-0.11900000000000002,19,1,0,0,,,
3249,9.981,20,0,1,1,,,
3250,9.986,15,0,1,1,,,
3251,9.97,31,0,1,1,,,
3252,9.989,12,0,1,1,,,
3253,9.989,12,0,1,1,,,
3254,9.983,18,0,1,1,,,
3255,9.992,9,0,1,1,,,
3256,-0.10600000000000001,6,1,0,0,,,
3257,9.983,18,0,1,1,,,
3258,9.981,20,0,1,1,,,
3259,9.99,11,0,1,1,,,
3260,9.985,16,0,1,1,,,
3261,-0.11200000000000002,12,1,0,0,,,
3262,9.989,12,0,1,1,,,
3263,9.991,10,0,1,1,,,
3264,-0.11800000000000002,18,1,0,0,,,
3265,9.987,14,0,1,1,,,
3266,-0.10500000000000001,5,1,0,0,,,
3267,9.981,20,0,1,1,,,
3268,9.94,61,0,1,1,,,
3269,-1.2990000000000002,300,0,0,0,,,
3270,9.989,12,0,1,1,,,
3271,9.978,23,0,1,1,,,
3272,9.975,26,0,1,1,,,
3273,9.981,20,0,1,1,,,
3274,9.986,15,0,1,1,,,
3275,9.992,9,0,1,1,,,
3276,9.979,22,0,1,1,,,
3277,8.905000000000008,96,0,1,1,,,
3278,9.983,18,0,1,1,,,
3279,9.986,15,0,1,1,,,
3280,-0.101,1,1,0,0,,,
3281,9.983,18,0,1,1,,,
3282,9.985,16,0,1,1,,,
3283,9.981,20,0,1,1,,,
3284,9.989,12,0,1,1,,,
3285,9.994,7,0,1,1,,,
3286,9.984,17,0,1,1,,,
3287,-0.101,1,1,0,0,,,
3288,-0.10900000000000001,9,1,0,0,,,
3289,-0.11200000000000002,12,1,0,0,,,
3290,-2.121999999999998,22,1,0,0,,,
3291,9.985,16,0,1,1,,,
3292,9.991,10,0,1,1,,,
3293,9.987,14,0,1,1,,,
3294,-0.10500000000000001,5,1,0,0,,,
3295,9.974,27,0,1,1,,,
3296,-0.13800000000000004,38,1,0,0,,,
3297,7.977,24,0,1,1,,,
3298,-0.16200000000000006,62,1,0,0,,,
3299,9.978,23,0,1,1,,,
3300,8.968,33,0,1,1,,,
3301,9.99,11,0,1,1,,,
3302,-3.3739999999999895,274,1,0,0,,,
3303,9.985,16,0,1,1,,,
3304,9.964,37,0,1,1,,,
3305,-0.101,1,1,0,0,,,
3306,9.989,12,0,1,1,,,
3307,9.975,26,0,1,1,,,
3308,9.988,13,0,1,1,,,
3309,-0.10900000000000001,9,1,0,0,,,
3310,9.983,18,0,1,1,,,
3311,9.967,34,0,1,1,,,
3312,-0.10300000000000001,3,1,0,0,,,
3313,9.988,13,0,1,1,,,
3314,9.987,14,0,1,1,,,
3315,-0.101,1,1,0,0,,,
3316,9.993,8,0,1,1,,,
3317,9.987,14,0,1,1,,,
3318,8.977000000000002,24,0,1,1,,,
3319,9.993,8,0,1,1,,,
3320,9.987,14,0,1,1,,,
3321,9.98,21,0,1,1,,,
3322,-0.10400000000000001,4,1,0,0,,,
3323,9.985,16,0,1,1,,,
3324,9.989,12,0,1,1,,,
3325,9.978,23,0,1,1,,,
3326,9.989,12,0,1,1,,,
3327,-0.10300000000000001,3,1,0,0,,,
3328,-0.101,1,1,0,0,,,
3329,9.989,12,0,1,1,,,
3330,9.982,19,0,1,1,,,
3331,-0.10900000000000001,9,1,0,0,,,
3332,9.982,19,0,1,1,,,
3333,9.987,14,0,1,1,,,
3334,9.988,13,0,1,1,,,
3335,9.968,33,0,1,1,,,
3336,9.981,20,0,1,1,,,
3337,9.976,25,0,1,1,,,
3338,9.982,19,0,1,1,,,
3339,9.982,19,0,1,1,,,
3340,9.992,9,0,1,1,,,
3341,9.974,27,0,1,1,,,
3342,8.989,12,0,1,1,,,
3343,7.964000000000002,37,0,1,1,,,
3344,-0.11100000000000002,11,1,0,0,,,
3345,-0.15400000000000005,54,1,0,0,,,
3346,-0.12000000000000002,20,1,0,0,,,
3347,9.991,10,0,1,1,,,
3348,9.986,15,0,1,1,,,
3349,7.985000000000001,16,0,1,1,,,
3350,9.99,11,0,1,1,,,
3351,9.992,9,0,1,1,,,
3352,-0.12000000000000002,20,1,0,0,,,
3353,9.989,12,0,1,1,,,
3354,9.981,20,0,1,1,,,
3355,-0.11000000000000001,10,1,0,0,,,
3356,9.983,18,0,1,1,,,
3357,9.979,22,0,1,1,,,
3358,9.989,12,0,1,1,,,
3359,9.99,11,0,1,1,,,
3360,9.963,38,0,1,1,,,
3361,-0.101,1,1,0,0,,,
3362,9.991,10,0,1,1,,,
3363,-0.101,1,1,0,0,,,
3364,-0.10700000000000001,7,1,0,0,,,
3365,-0.11900000000000002,19,1,0,0,,,
3366,9.982,19,0,1,1,,,
3367,-0.10600000000000001,6,1,0,0,,,
3368,9.984,17,0,1,1,,,
3369,9.983,18,0,1,1,,,
3370,9.983,18,0,1,1,,,
3371,9.983,18,0,1,1,,,
3372,9.977,24,0,1,1,,,
3373,9.982,19,0,1,1,,,
3374,-0.10900000000000001,9,1,0,0,,,
3375,9.988,13,0,1,1,,,
3376,9.987,14,0,1,1,,,
3377,-1.2990000000000002,300,0,0,0,,,
3378,8.984,17,0,1,1,,,
3379,9.977,24,0,1,1,,,
3380,7.9830000000000005,18,0,1,1,,,
3381,-0.11300000000000002,13,1,0,0,,,
3382,9.981,20,0,1,1,,,
3383,9.989,12,0,1,1,,,
3384,9.984,17,0,1,1,,,
3385,9.987,14,0,1,1,,,
3386,-0.11100000000000002,11,1,0,0,,,
3387,-0.11600000000000002,16,1,0,0,,,
3388,9.994,7,0,1,1,,,
3389,9.987,14,0,1,1,,,
3390,9.974,27,0,1,1,,,
3391,9.968,33,0,1,1,,,
3392,9.99,11,0,1,1,,,
3393,9.993,8,0,1,1,,,
3394,9.985,16,0,1,1,,,
3395,9.987,14,0,1,1,,,
3396,9.989,12,0,1,1,,,
3397,9.989,12,0,1,1,,,
3398,-0.11300000000000002,13,1,0,0,,,
3399,9.988,13,0,1,1,,,
3400,9.991,10,0,1,1,,,
3401,-0.101,1,1,0,0,,,
3402,-0.11400000000000002,14,1,0,0,,,
3403,9.99,11,0,1,1,,,
3404,-0.101,1,1,0,0,,,
3405,-0.2260000000000001,126,1,0,0,,,
3406,-0.13200000000000003,32,1,0,0,,,
3407,9.979,22,0,1,1,,,
3408,9.986,15,0,1,1,,,
3409,-0.13000000000000003,30,1,0,0,,,
3410,-0.11500000000000002,15,1,0,0,,,
3411,8.968,33,0,1,1,,,
3412,9.932,69,0,1,1,,,
3413,8.99,11,0,1,1,,,
3414,-0.11600000000000002,16,1,0,0,,,
3415,9.982,19,0,1,1,,,
3416,9.984,17,0,1,1,,,
3417,9.99,11,0,1,1,,,
3418,9.985,16,0,1,1,,,
3419,-0.16000000000000006,60,1,0,0,,,
3420,9.988,13,0,1,1,,,
3421,9.963,38,0,1,1,,,
3422,9.984,17,0,1,1,,,
3423,8.984000000000002,17,0,1,1,,,
3424,9.971,30,0,1,1,,,
3425,9.988,13,0,1,1,,,
3426,9.984,17,0,1,1,,,
3427,-0.10900000000000001,9,1,0,0,,,
3428,-0.11100000000000002,11,1,0,0,,,
3429,9.987,14,0,1,1,,,
3430,9.992,9,0,1,1,,,
3431,-0.10700000000000001,7,1,0,0,,,
3432,9.98,21,0,1,1,,,
3433,8.988000000000001,13,0,1,1,,,
3434,-0.12300000000000003,23,1,0,0,,,
3435,-0.14000000000000004,40,1,0,0,,,
3436,9.99,11,0,1,1,,,
3437,-0.10500000000000001,5,1,0,0,,,
3438,9.981,20,0,1,1,,,
3439,9.98,21,0,1,1,,,
3440,9.978,23,0,1,1,,,
3441,-0.101,1,1,0,0,,,
3442,8.988,13,0,1,1,,,
3443,9.937,64,0,1,1,,,
3444,9.98,21,0,1,1,,,
3445,9.989,12,0,1,1,,,
3446,8.967000000000002,34,0,1,1,,,
3447,9.988,13,0,1,1,,,
3448,9.985,16,0,1,1,,,
3449,8.986,15,0,1,1,,,
3450,9.989,12,0,1,1,,,
3451,8.985000000000001,16,0,1,1,,,
3452,-0.10700000000000001,7,1,0,0,,,
3453,9.989,12,0,1,1,,,
3454,7.977000000000002,24,0,1,1,,,
3455,-0.11300000000000002,13,1,0,0,,,
3456,9.965,36,0,1,1,,,
3457,9.985,16,0,1,1,,,
3458,9.986,15,0,1,1,,,
3459,9.985,16,0,1,1,,,
3460,9.984,17,0,1,1,,,
3461,9.99,11,0,1,1,,,
3462,9.987,14,0,1,1,,,
3463,9.984,17,0,1,1,,,
3464,-0.101,1,1,0,0,,,
3465,9.984,17,0,1,1,,,
3466,-0.11100000000000002,11,1,0,0,,,
3467,9.988,13,0,1,1,,,
3468,9.98,21,0,1,1,,,
3469,9.993,8,0,1,1,,,
3470,9.99,11,0,1,1,,,
3471,9.986,15,0,1,1,,,
3472,9.977,24,0,1,1,,,
3473,9.987,14,0,1,1,,,
3474,9.978,23,0,1,1,,,
3475,-0.10700000000000001,7,1,0,0,,,
3476,9.988,13,0,1,1,,,
3477,-0.101,1,1,0,0,,,
3478,-0.101,1,1,0,0,,,
3479,9.941,60,0,1,1,,,
3480,9.977,24,0,1,1,,,
3481,-0.21500000000000008,115,1,0,0,,,
3482,9.989,12,0,1,1,,,
3483,8.824000000000005,177,0,1,1,,,
3484,9.963,38,0,1,1,,,
3485,9.985,16,0,1,1,,,
3486,9.98,21,0,1,1,,,
3487,9.99,11,0,1,1,,,
3488,9.987,14,0,1,1,,,
3489,9.992,9,0,1,1,,,
3490,-0.11100000000000002,11,1,0,0,,,
3491,9.982,19,0,1,1,,,
3492,9.979,22,0,1,1,,,
3493,-0.101,1,1,0,0,,,
3494,9.992,9,0,1,1,,,
3495,-0.101,1,1,0,0,,,
3496,-0.31500000000000017,215,1,0,0,,,
3497,9.995,6,0,1,1,,,
3498,9.989,12,0,1,1,,,
3499,9.987,14,0,1,1,,,
3500,-0.10500000000000001,5,1,0,0,,,
3501,9.988,13,0,1,1,,,
3502,-0.101,1,1,0,0,,,
3503,9.99,11,0,1,1,,,
3504,9.987,14,0,1,1,,,
3505,9.983,18,0,1,1,,,
3506,9.99,11,0,1,1,,,
3507,9.985,16,0,1,1,,,
3508,9.984,17,0,1,1,,,
3509,9.989,12,0,1,1,,,
3510,9.969,32,0,1,1,,,
3511,8.982000000000001,19,0,1,1,,,
3512,9.922,79,0,1,1,,,
3513,-0.11500000000000002,15,1,0,0,,,
3514,9.987,14,0,1,1,,,
3515,9.987,14,0,1,1,,,
3516,-0.10700000000000001,7,1,0,0,,,
3517,9.995,6,0,1,1,,,
3518,9.991,10,0,1,1,,,
3519,9.988,13,0,1,1,,,
3520,-0.12000000000000002,20,1,0,0,,,
3521,-0.10300000000000001,3,1,0,0,,,
3522,9.987,14,0,1,1,,,
3523,9.991,10,0,1,1,,,
3524,9.977,24,0,1,1,,,
3525,-0.11000000000000001,10,1,0,0,,,
3526,9.964,37,0,1,1,,,
3527,9.988,13,0,1,1,,,
3528,9.984,17,0,1,1,,,
3529,9.984,17,0,1,1,,,
3530,-0.18300000000000005,83,1,0,0,,,
3531,9.982,19,0,1,1,,,
3532,9.986,15,0,1,1,,,
3533,9.987,14,0,1,1,,,
3534,-0.101,1,1,0,0,,,
3535,9.991,10,0,1,1,,,
3536,-0.11700000000000002,17,1,0,0,,,
3537,9.985,16,0,1,1,,,
3538,9.986,15,0,1,1,,,
3539,9.984,17,0,1,1,,,
3540,9.981,20,0,1,1,,,
3541,-0.12400000000000003,24,1,0,0,,,
3542,9.987,14,0,1,1,,,
3543,9.988,13,0,1,1,,,
3544,9.98,21,0,1,1,,,
3545,9.987,14,0,1,1,,,
3546,9.986,15,0,1,1,,,
3547,-0.101,1,1,0,0,,,
3548,-0.10300000000000001,3,1,0,0,,,
3549,9.977,24,0,1,1,,,
3550,7.918000000000002,83,0,1,1,,,
3551,9.983,18,0,1,1,,,
3552,9.992,9,0,1,1,,,
3553,-0.10900000000000001,9,1,0,0,,,
3554,9.981,20,0,1,1,,,
3555,9.988,13,0,1,1,,,
3556,9.987,14,0,1,1,,,
3557,9.983,18,0,1,1,,,
3558,9.989,12,0,1,1,,,
3559,9.987,14,0,1,1,,,
3560,8.983,18,0,1,1,,,
3561,-0.10700000000000001,7,1,0,0,,,
3562,9.989,12,0,1,1,,,
3563,9.989,12,0,1,1,,,
3564,9.849,152,0,1,1,,,
3565,9.991,10,0,1,1,,,
3566,9.981,20,0,1,1,,,
3567,-0.10400000000000001,4,1,0,0,,,
3568,9.986,15,0,1,1,,,
3569,9.988,13,0,1,1,,,
3570,9.993,8,0,1,1,,,
3571,-0.101,1,1,0,0,,,
3572,9.988,13,0,1,1,,,
3573,-9.136999999999995,37,1,0,0,,,
3574,-0.101,1,1,0,0,,,
3575,-0.19800000000000006,98,1,0,0,,,
3576,-0.101,1,1,0,0,,,
3577,-0.101,1,1,0,0,,,
3578,9.987,14,0,1,1,,,
3579,9.985,16,0,1,1,,,
3580,9.982,19,0,1,1,,,
3581,8.988,13,0,1,1,,,
3582,-0.11100000000000002,11,1,0,0,,,
3583,9.993,8,0,1,1,,,
3584,9.986,15,0,1,1,,,
3585,9.988,13,0,1,1,,,
3586,9.984,17,0,1,1,,,
3587,-0.12200000000000003,22,1,0,0,,,
3588,9.99,11,0,1,1,,,
3589,-0.10500000000000001,5,1,0,0,,,
3590,9.99,11,0,1,1,,,
3591,-0.10200000000000001,2,1,0,0,,,
3592,9.984,17,0,1,1,,,
3593,-0.12000000000000002,20,1,0,0,,,
3594,-0.10900000000000001,9,1,0,0,,,
3595,9.985,16,0,1,1,,,
3596,9.982,19,0,1,1,,,
3597,9.98,21,0,1,1,,,
3598,-0.14200000000000004,42,1,0,0,,,
3599,8.983000000000002,18,0,1,1,,,
3600,9.986,15,0,1,1,,,
3601,-0.101,1,1,0,0,,,
3602,9.981,20,0,1,1,,,
3603,9.986,15,0,1,1,,,
3604,-0.101,1,1,0,0,,,
3605,9.99,11,0,1,1,,,
3606,9.982,19,0,1,1,,,
3607,9.966,35,0,1,1,,,
3608,-1.1099999999999997,10,1,0,0,,,
3609,9.987,14,0,1,1,,,
3610,9.987,14,0,1,1,,,
3611,9.99,11,0,1,1,,,
3612,9.987,14,0,1,1,,,
3613,9.983,18,0,1,1,,,
3614,9.985,16,0,1,1,,,
3615,-0.101,1,1,0,0,,,
3616,9.992,9,0,1,1,,,
3617,9.981,20,0,1,1,,,
3618,9.984,17,0,1,1,,,
3619,9.987,14,0,1,1,,,
3620,9.987,14,0,1,1,,,
3621,9.992,9,0,1,1,,,
3622,8.99,11,0,1,1,,,
3623,-0.11200000000000002,12,1,0,0,,,
3624,9.984,17,0,1,1,,,
3625,9.979,22,0,1,1,,,
3626,-0.10200000000000001,2,1,0,0,,,
3627,-0.10300000000000001,3,1,0,0,,,
3628,9.989,12,0,1,1,,,
3629,9.992,9,0,1,1,,,
3630,9.986,15,0,1,1,,,
3631,-0.10300000000000001,3,1,0,0,,,
3632,9.988,13,0,1,1,,,
3633,-0.10600000000000001,6,1,0,0,,,
3634,-0.11700000000000002,17,1,0,0,,,
3635,9.912,89,0,1,1,,,
3636,9.991,10,0,1,1,,,
3637,9.989,12,0,1,1,,,
3638,9.983,18,0,1,1,,,
3639,9.799,202,0,1,1,,,
3640,9.979,22,0,1,1,,,
3641,9.979,22,0,1,1,,,
3642,9.987,14,0,1,1,,,
3643,9.991,10,0,1,1,,,
3644,8.975,26,0,1,1,,,
3645,-0.13100000000000003,31,1,0,0,,,
3646,9.98,21,0,1,1,,,
3647,8.979000000000001,22,0,1,1,,,
3648,9.985,16,0,1,1,,,
3649,9.993,8,0,1,1,,,
3650,9.978,23,0,1,1,,,
3651,9.985,16,0,1,1,,,
3652,9.99,11,0,1,1,,,
3653,-0.12000000000000002,20,1,0,0,,,
3654,9.984,17,0,1,1,,,
3655,8.969000000000001,32,0,1,1,,,
3656,9.987,14,0,1,1,,,
3657,-0.11400000000000002,14,1,0,0,,,
3658,9.978,23,0,1,1,,,
3659,-0.10700000000000001,7,1,0,0,,,
3660,9.987,14,0,1,1,,,
3661,9.986,15,0,1,1,,,
3662,9.978,23,0,1,1,,,
3663,9.967,34,0,1,1,,,
3664,9.986,15,0,1,1,,,
3665,9.986,15,0,1,1,,,
3666,9.99,11,0,1,1,,,
3667,9.983,18,0,1,1,,,
3668,9.982,19,0,1,1,,,
3669,6.967000000000003,34,0,1,1,,,
3670,9.982,19,0,1,1,,,
3671,9.979,22,0,1,1,,,
3672,9.972,29,0,1,1,,,
3673,9.985,16,0,1,1,,,
3674,9.987,14,0,1,1,,,
3675,7.979000000000001,22,0,1,1,,,
3676,9.988,13,0,1,1,,,
3677,-0.11300000000000002,13,1,0,0,,,
3678,-0.10300000000000001,3,1,0,0,,,
3679,9.994,7,0,1,1,,,
3680,9.985,16,0,1,1,,,
3681,9.959,42,0,1,1,,,
3682,8.983,18,0,1,1,,,
3683,9.958,43,0,1,1,,,
3684,9.973,28,0,1,1,,,
